review_id,order_id,review_score,review_comment_title,review_creation_date
REV002171,ORD0002581,2,Exactly what I needed,2024-10-29 03:26:48
REV002172,ORD0000753,4,Fast delivery,2024-10-26 23:09:46
REV002173,ORD0002290,5,Fast delivery,2024-01-04 03:19:52
REV002174,ORD0001732,4,Exactly what I needed,2023-07-12 11:48:16
REV002175,ORD0001504,5,Not as expected,2024-01-02 22:07:56
REV002176,ORD0001662,3,,2023-06-29 23:05:56
REV002177,ORD0001200,5,,2023-09-11 07:06:25
REV002178,ORD0002363,3,,2024-06-26 17:31:12
REV002179,ORD0000027,5,Fast delivery,2024-10-04 08:31:17
REV002180,ORD0000376,5,,2024-08-14 17:33:11
REV002181,ORD0002423,4,Exactly what I needed,2024-02-15 15:12:57
REV002182,ORD0001107,4,Would buy again,2024-04-16 16:31:38
REV002183,ORD0000769,3,,2024-03-04 09:13:41
REV002184,ORD0000777,5,Fast delivery,2024-12-13 19:10:50
REV002185,ORD0002447,5,Late delivery,2023-03-23 13:25:51
REV002186,ORD0001396,5,Late delivery,2024-12-04 22:47:18
REV002187,ORD0001963,5,,2024-07-29 22:39:50
REV002188,ORD0002956,5,Late delivery,2024-02-15 13:13:47
REV002189,ORD0002996,5,,2024-11-12 02:52:54
REV002190,ORD0001241,4,Not as expected,2023-03-08 14:31:51
REV002191,ORD0001209,5,,2023-11-04 20:34:11
REV002192,ORD0000612,3,,2024-05-24 11:04:00
REV002193,ORD0000989,4,Exactly what I needed,2024-04-30 08:01:54
REV002194,ORD0000338,4,Not as expected,2023-11-12 12:54:40
REV002195,ORD0000979,5,,2024-09-12 20:44:17
REV002196,ORD0002387,2,Great product,2023-05-19 23:07:54
REV002197,ORD0002090,5,,2023-11-30 19:09:07
REV002198,ORD0001153,5,Poor quality,2024-12-03 02:10:30
REV002199,ORD0001180,5,Great product,2023-03-28 11:20:09
REV002200,ORD0002816,5,Would buy again,2024-01-14 17:45:09
REV002201,ORD0000787,4,Great product,2023-08-18 00:03:27
REV002202,ORD0001481,4,Poor quality,2024-12-06 05:13:07
REV002203,ORD0000994,2,Not as expected,2023-06-06 02:04:28
REV002204,ORD0001639,4,Poor quality,2024-07-19 11:43:43
REV002205,ORD0001320,4,,2023-08-14 05:13:34
REV002206,ORD0002677,4,,2024-10-06 15:28:42
REV002207,ORD0001143,4,Would buy again,2024-12-25 07:49:23
REV002208,ORD0000788,5,Fast delivery,2023-02-17 13:49:22
REV002209,ORD0002901,5,,2023-11-07 04:11:04
REV002210,ORD0001546,4,Exactly what I needed,2023-09-25 06:51:00
REV002211,ORD0001210,5,Great product,2023-12-08 07:46:44
REV002212,ORD0001904,1,Poor quality,2023-03-30 00:44:26
REV002213,ORD0002963,5,Not as expected,2023-08-27 03:50:52
REV002214,ORD0000151,4,Fast delivery,2023-02-25 14:56:35
REV002215,ORD0000286,1,Great product,2024-04-02 06:08:43
REV002216,ORD0000665,5,Not as expected,2023-11-04 19:16:41
REV002217,ORD0002583,4,Exactly what I needed,2023-06-12 20:49:26
REV002218,ORD0000671,4,Not as expected,2024-04-25 05:49:47
REV002219,ORD0000741,4,Poor quality,2024-02-10 17:59:38
REV002220,ORD0001484,4,Fast delivery,2023-08-18 17:56:38
REV002221,ORD0001675,1,,2023-09-22 23:58:45
REV002222,ORD0002393,5,,2024-03-25 02:48:04
REV002223,ORD0001157,5,,2024-07-21 22:31:46
REV002224,ORD0002961,2,Poor quality,2023-09-17 13:17:49
REV002225,ORD0001757,5,Fast delivery,2024-09-20 15:31:45
REV002226,ORD0002506,5,Late delivery,2023-05-23 20:41:09
REV002227,ORD0000581,5,,2024-11-29 09:37:40
REV002228,ORD0000696,1,Not as expected,2024-06-09 04:26:07
REV002229,ORD0000241,4,,2023-02-14 23:40:18
REV002230,ORD0000292,3,Poor quality,2024-02-28 09:36:13
REV002231,ORD0002156,5,Poor quality,2024-06-11 20:41:11
REV002232,ORD0001493,4,,2024-08-24 08:28:18
REV002233,ORD0001477,4,Not as expected,2024-10-20 12:32:22
REV002234,ORD0001682,5,Fast delivery,2024-05-28 21:48:27
REV002235,ORD0000951,5,Fast delivery,2024-10-22 22:30:35
REV002236,ORD0002815,5,,2024-04-12 14:14:44
REV002237,ORD0001935,4,Would buy again,2024-01-30 08:47:55
REV002238,ORD0002250,5,Fast delivery,2024-11-04 10:23:37
REV002239,ORD0001490,5,Not as expected,2024-01-02 10:23:53
REV002240,ORD0001650,5,Not as expected,2023-07-26 11:54:27
REV002241,ORD0001847,4,Fast delivery,2023-10-05 08:53:42
REV002242,ORD0002484,3,Exactly what I needed,2023-11-20 15:24:02
REV002243,ORD0000189,1,,2024-07-17 05:17:25
REV002244,ORD0002190,5,Not as expected,2023-03-15 09:15:37
REV002245,ORD0001482,5,Would buy again,2023-04-18 15:24:03
REV002246,ORD0002181,4,Late delivery,2023-03-26 02:54:26
REV002247,ORD0000190,4,,2023-09-03 14:51:22
REV002248,ORD0001456,4,Fast delivery,2023-07-19 22:47:35
REV002249,ORD0001969,4,Not as expected,2023-04-26 06:14:03
REV002250,ORD0000308,5,Poor quality,2024-07-07 21:25:49
REV002251,ORD0001549,4,Would buy again,2024-03-01 00:50:43
REV002252,ORD0000560,5,Late delivery,2024-06-16 00:10:41
REV002253,ORD0000295,4,Poor quality,2023-05-30 12:08:18
REV002254,ORD0002797,3,Exactly what I needed,2024-09-25 01:02:03
REV002255,ORD0001716,4,Poor quality,2024-03-24 00:53:08
REV002256,ORD0001358,5,Great product,2024-08-18 18:24:57
REV002257,ORD0000949,5,,2024-01-07 08:54:15
REV002258,ORD0000926,2,Poor quality,2024-04-11 11:13:31
REV002259,ORD0001247,4,Exactly what I needed,2023-01-05 15:45:27
REV002260,ORD0002343,4,Would buy again,2023-03-17 16:39:48
REV002261,ORD0001073,4,,2024-12-12 09:53:19
REV002262,ORD0000746,4,Not as expected,2024-05-09 11:21:23
REV002263,ORD0002011,5,Would buy again,2024-06-20 06:36:28
REV002264,ORD0001781,4,,2023-05-28 01:55:07
REV002265,ORD0001367,2,Poor quality,2024-02-24 09:44:47
REV002266,ORD0000173,4,Late delivery,2023-09-10 01:22:46
REV002267,ORD0002666,5,Not as expected,2023-04-21 09:36:00
REV002268,ORD0002295,5,Fast delivery,2023-02-23 18:27:11
REV002269,ORD0000136,5,,2023-07-31 04:47:47
REV002270,ORD0001118,2,Late delivery,2023-11-11 21:29:37
REV002271,ORD0000073,4,Great product,2023-08-15 21:57:33
REV002272,ORD0001897,5,Great product,2023-12-14 17:36:50
REV002273,ORD0000932,5,Fast delivery,2023-08-26 03:07:11
REV002274,ORD0001376,4,Late delivery,2024-09-29 10:16:20
REV002275,ORD0000954,3,Late delivery,2023-01-02 10:23:09
REV002276,ORD0000924,5,Poor quality,2023-02-18 10:20:37
REV002277,ORD0001959,5,Fast delivery,2023-10-08 16:16:18
REV002278,ORD0002560,5,Poor quality,2024-12-12 16:46:06
REV002279,ORD0002621,4,Late delivery,2024-09-05 23:59:07
REV002280,ORD0001450,5,Fast delivery,2024-06-06 11:11:01
REV002281,ORD0000904,4,Late delivery,2024-08-16 23:32:07
REV002282,ORD0002124,5,,2024-05-04 16:37:02
REV002283,ORD0002079,4,Exactly what I needed,2024-07-17 23:56:29
REV002284,ORD0001252,4,Late delivery,2023-02-21 11:13:07
REV002285,ORD0000929,3,Exactly what I needed,2024-12-18 03:00:46
REV002286,ORD0001292,5,Would buy again,2023-06-26 13:49:38
REV002287,ORD0002622,5,,2023-11-10 16:34:11
REV002288,ORD0002554,4,,2024-04-06 15:25:51
REV002289,ORD0002497,4,Late delivery,2023-08-24 05:32:35
REV002290,ORD0000825,4,Poor quality,2023-03-10 12:51:04
REV002291,ORD0002291,5,Would buy again,2023-08-03 05:15:06
REV002292,ORD0000149,4,Would buy again,2023-10-23 14:30:31
REV002293,ORD0000999,1,Great product,2023-01-17 02:27:55
REV002294,ORD0000565,4,Poor quality,2024-06-12 10:42:14
REV002295,ORD0002485,4,Fast delivery,2023-05-21 12:32:31
REV002296,ORD0002643,4,Exactly what I needed,2024-12-09 19:27:55
REV002297,ORD0001458,5,,2024-07-11 18:42:24
REV002298,ORD0002220,3,Great product,2024-08-25 07:07:30
REV002299,ORD0001558,5,Would buy again,2023-01-14 04:54:45
REV002300,ORD0001583,4,,2024-09-01 21:52:32
REV002301,ORD0001291,4,,2023-06-16 20:56:10
REV002302,ORD0000836,5,Poor quality,2023-09-11 04:52:32
REV002303,ORD0001767,1,Fast delivery,2024-08-19 13:23:56
REV002304,ORD0000937,1,,2024-07-15 11:29:05
REV002305,ORD0002172,5,Fast delivery,2024-10-09 13:46:05
REV002306,ORD0000508,4,,2024-08-29 21:35:32
REV002307,ORD0001050,3,,2024-02-15 19:21:42
REV002308,ORD0002178,3,Late delivery,2024-04-08 18:05:09
REV002309,ORD0000396,4,,2023-10-21 01:20:39
REV002310,ORD0001140,4,Exactly what I needed,2024-03-16 23:30:43
REV002311,ORD0001009,5,,2023-11-05 17:09:29
REV002312,ORD0000609,4,,2024-02-29 10:29:49
REV002313,ORD0002937,5,,2024-02-09 11:01:10
REV002314,ORD0000504,5,,2024-06-12 10:41:27
REV002315,ORD0001961,5,Poor quality,2024-01-29 08:10:08
REV002316,ORD0001851,2,Fast delivery,2024-03-16 07:14:18
REV002317,ORD0000691,4,Would buy again,2024-11-28 08:07:25
REV002318,ORD0000256,4,Late delivery,2024-12-21 12:29:19
REV002319,ORD0002717,5,Fast delivery,2023-08-01 05:20:02
REV002320,ORD0001394,5,Fast delivery,2024-11-26 15:46:17
REV002321,ORD0002414,4,Great product,2023-05-08 01:29:00
REV002322,ORD0001070,4,Late delivery,2024-08-18 21:19:23
REV002323,ORD0000518,5,Late delivery,2023-11-27 15:05:49
REV002324,ORD0002758,4,Great product,2023-03-04 16:52:57
REV002325,ORD0000928,4,,2024-03-31 15:46:42
REV002326,ORD0002939,2,Great product,2023-03-31 13:01:28
REV002327,ORD0001056,5,Great product,2024-06-14 06:05:57
REV002328,ORD0001313,3,,2024-01-12 01:37:29
REV002329,ORD0001735,5,,2024-11-30 04:18:34
REV002330,ORD0001819,4,Poor quality,2023-05-06 00:07:41
REV002331,ORD0000865,5,Late delivery,2024-09-30 20:27:09
REV002332,ORD0001176,5,,2024-06-30 20:05:28
REV002333,ORD0001928,5,Exactly what I needed,2023-11-28 11:18:05
REV002334,ORD0001217,5,,2024-05-01 15:50:11
REV002335,ORD0000577,5,Poor quality,2024-08-16 14:16:29
REV002336,ORD0001771,2,,2023-11-15 22:43:07
REV002337,ORD0000891,5,Not as expected,2024-06-17 10:13:08
REV002338,ORD0002975,4,Fast delivery,2023-04-05 21:16:24
REV002339,ORD0000188,4,,2024-07-23 16:14:22
REV002340,ORD0000270,4,Fast delivery,2023-09-26 12:52:27
REV002341,ORD0000283,3,,2023-08-23 23:09:34
REV002342,ORD0000998,5,,2023-11-28 15:18:28
REV002343,ORD0001068,3,Fast delivery,2024-10-29 08:36:49
REV002344,ORD0002416,5,Fast delivery,2023-02-25 03:02:11
REV002345,ORD0002151,5,Great product,2024-06-04 02:03:04
REV002346,ORD0001892,4,Great product,2023-12-10 09:36:45
REV002347,ORD0000934,5,,2024-07-21 12:32:39
REV002348,ORD0001966,5,Exactly what I needed,2024-01-11 01:48:08
REV002349,ORD0001645,5,Exactly what I needed,2023-02-20 01:38:00
REV002350,ORD0002299,3,Late delivery,2023-07-27 10:40:40
REV002351,ORD0002504,3,,2023-12-07 20:23:44
REV002352,ORD0002054,5,Great product,2023-10-13 07:57:24
REV002353,ORD0001746,5,Poor quality,2023-04-22 08:29:23
REV002354,ORD0002205,4,,2024-08-21 18:00:34
REV002355,ORD0002537,5,Late delivery,2023-12-27 20:38:03
REV002356,ORD0001255,5,Not as expected,2023-11-18 21:01:05
REV002357,ORD0000870,5,Late delivery,2024-06-20 15:18:16
REV002358,ORD0000320,3,Not as expected,2024-07-02 08:32:41
REV002359,ORD0002726,4,Late delivery,2024-10-16 10:26:54
REV002360,ORD0001135,3,Fast delivery,2023-03-09 06:21:53
REV002361,ORD0002791,4,,2024-06-06 19:27:55
REV002362,ORD0000595,2,Would buy again,2023-04-11 08:39:42
REV002363,ORD0000417,4,Late delivery,2023-09-28 06:59:37
REV002364,ORD0000114,3,Great product,2023-11-01 18:38:52
REV002365,ORD0000643,5,,2024-08-21 22:28:58
REV002366,ORD0002944,4,Would buy again,2024-12-02 09:55:33
REV002367,ORD0000231,4,,2024-08-01 08:27:54
REV002368,ORD0000299,4,Late delivery,2024-02-06 03:06:04
REV002369,ORD0002997,5,Would buy again,2024-10-23 10:16:45
REV002370,ORD0001877,5,Fast delivery,2023-12-30 20:03:01
REV002371,ORD0002136,5,,2024-11-05 08:07:35
REV002372,ORD0002831,5,,2024-08-14 13:29:21
REV002373,ORD0001788,4,Would buy again,2023-03-02 11:17:54
REV002374,ORD0000305,4,,2024-01-14 01:16:03
REV002375,ORD0001000,1,Not as expected,2024-09-18 23:29:38
REV002376,ORD0000697,5,,2023-08-06 23:53:58
REV002377,ORD0000771,4,Exactly what I needed,2024-12-30 06:20:48
REV002378,ORD0000982,5,,2024-06-22 05:36:04
REV002379,ORD0000169,1,Would buy again,2023-11-10 13:34:27
REV002380,ORD0002158,4,Late delivery,2023-03-31 19:49:15
REV002381,ORD0001869,2,Late delivery,2023-08-10 00:50:59
REV002382,ORD0001640,5,Would buy again,2024-02-22 20:25:50
REV002383,ORD0001986,4,Exactly what I needed,2023-05-19 23:14:36
REV002384,ORD0002675,3,Fast delivery,2023-10-07 02:24:21
REV002385,ORD0001066,5,,2023-10-31 21:48:12
REV002386,ORD0002900,5,Not as expected,2024-06-04 07:30:08
REV002387,ORD0002094,5,,2024-08-20 01:03:42
REV002388,ORD0002689,4,Exactly what I needed,2024-12-02 22:38:43
REV002389,ORD0000482,4,Great product,2024-07-19 17:51:31
REV002390,ORD0002685,3,Late delivery,2024-02-01 06:47:01
REV002391,ORD0001527,2,Poor quality,2023-11-29 07:53:26
REV002392,ORD0001067,5,Fast delivery,2023-07-14 08:58:08
REV002393,ORD0001759,5,,2024-09-08 02:42:00
REV002394,ORD0002972,2,Poor quality,2024-08-15 19:36:55
REV002395,ORD0000524,4,,2024-02-27 01:59:19
REV002396,ORD0000472,5,Fast delivery,2023-07-14 09:39:55
REV002397,ORD0001276,5,Great product,2024-09-04 14:44:31
REV002398,ORD0002762,3,Poor quality,2023-05-01 05:29:35
REV002399,ORD0002558,4,Would buy again,2023-01-29 07:12:14
REV002400,ORD0001318,5,Exactly what I needed,2024-03-22 23:50:49
REV002401,ORD0002586,2,Poor quality,2024-09-06 06:07:06
REV002402,ORD0002055,5,,2023-02-25 17:28:46
REV002403,ORD0001568,5,Not as expected,2023-06-30 07:58:29
REV002404,ORD0000920,5,,2024-06-13 14:19:49
REV002405,ORD0000884,5,Fast delivery,2023-08-07 02:03:21
REV002406,ORD0001096,5,Not as expected,2024-11-29 09:23:06
REV002407,ORD0002208,4,Fast delivery,2023-04-11 15:44:23
REV002408,ORD0000381,5,Late delivery,2024-11-16 16:01:20
REV002409,ORD0000575,5,Exactly what I needed,2024-03-10 15:56:30
REV002410,ORD0002401,5,Not as expected,2024-10-22 18:45:34
REV002411,ORD0000385,2,Great product,2024-11-16 03:41:47
REV002412,ORD0001866,3,Not as expected,2024-09-09 03:15:38
REV002413,ORD0001913,4,Poor quality,2023-07-28 21:23:05
REV002414,ORD0002965,5,,2024-01-28 18:47:25
REV002415,ORD0000389,2,Fast delivery,2023-11-30 17:20:02
REV002416,ORD0001441,5,Late delivery,2023-07-12 04:16:16
REV002417,ORD0000360,3,,2023-09-01 21:16:43
REV002418,ORD0001372,5,Exactly what I needed,2024-02-03 11:02:26
REV002419,ORD0002434,4,Would buy again,2024-06-13 01:44:47
REV002420,ORD0002350,4,Would buy again,2024-05-30 18:10:22
REV002421,ORD0001251,4,,2024-02-24 00:08:34
REV002422,ORD0000063,5,Late delivery,2023-07-08 20:43:33
REV002423,ORD0001475,3,Poor quality,2024-02-10 04:28:01
REV002424,ORD0001705,5,Late delivery,2024-10-29 01:58:40
REV002425,ORD0001412,4,,2024-05-29 15:14:37
REV002426,ORD0001256,5,Fast delivery,2023-05-01 07:35:42
REV002427,ORD0000380,4,Not as expected,2024-11-02 08:47:09
REV002428,ORD0002593,5,,2023-09-29 23:33:46
REV002429,ORD0000285,4,Late delivery,2024-10-24 22:34:54
REV002430,ORD0001734,4,Would buy again,2023-06-20 12:39:28
REV002431,ORD0001567,4,Fast delivery,2024-10-27 16:43:37
REV002432,ORD0000638,3,Great product,2023-04-21 01:15:29
REV002433,ORD0001600,5,,2023-06-27 00:37:00
REV002434,ORD0000516,5,,2024-07-25 13:52:24
REV002435,ORD0002533,2,,2024-09-17 17:28:42
REV002436,ORD0000044,5,Great product,2023-04-27 01:20:30
REV002437,ORD0001838,4,Would buy again,2023-11-14 16:41:39
REV002438,ORD0001485,4,Great product,2024-12-15 10:26:51
REV002439,ORD0002728,5,,2023-01-29 04:59:53
REV002440,ORD0000588,3,Not as expected,2023-07-24 01:01:29
REV002441,ORD0000509,4,Exactly what I needed,2024-08-09 23:53:08
REV002442,ORD0001925,4,Would buy again,2024-10-16 17:33:12
REV002443,ORD0000147,1,Not as expected,2024-05-19 09:23:28
REV002444,ORD0002768,4,,2024-05-07 21:13:26
REV002445,ORD0000921,5,Poor quality,2024-09-14 00:22:11
REV002446,ORD0002973,4,,2024-08-16 17:33:59
REV002447,ORD0002682,5,Poor quality,2023-04-06 11:24:56
REV002448,ORD0002679,5,Would buy again,2024-06-01 05:20:48
REV002449,ORD0001326,5,Would buy again,2023-08-08 10:22:38
REV002450,ORD0001720,3,,2023-02-13 12:13:41
REV002451,ORD0000275,5,,2024-09-06 13:38:35
REV002452,ORD0002098,5,Late delivery,2024-01-12 19:20:30
REV002453,ORD0002839,5,Late delivery,2024-11-15 10:38:23
REV002454,ORD0000607,1,Late delivery,2024-03-20 04:07:32
REV002455,ORD0001755,4,,2024-03-22 12:47:11
REV002456,ORD0000716,5,Fast delivery,2024-08-28 21:51:38
REV002457,ORD0001955,5,Poor quality,2024-07-07 16:05:33
REV002458,ORD0000168,2,Fast delivery,2023-09-08 00:35:00
REV002459,ORD0000546,5,Poor quality,2024-05-17 07:34:17
REV002460,ORD0002274,5,Great product,2023-01-15 11:18:49
REV002461,ORD0001427,4,Poor quality,2023-02-19 05:55:42
REV002462,ORD0002516,4,,2024-06-20 18:50:14
REV002463,ORD0000079,5,Exactly what I needed,2023-02-08 22:05:28
REV002464,ORD0001187,4,Fast delivery,2023-05-10 02:33:33
REV002465,ORD0000415,5,Exactly what I needed,2023-02-07 03:08:29
REV002466,ORD0000752,5,Late delivery,2024-10-18 07:23:57
REV002467,ORD0000987,5,Late delivery,2023-01-16 21:28:42
REV002468,ORD0000239,5,Late delivery,2023-07-16 07:01:29
REV002469,ORD0001138,1,Late delivery,2023-07-24 23:15:07
REV002470,ORD0002311,4,,2024-02-14 06:06:34
REV002471,ORD0001391,5,Late delivery,2023-11-13 04:30:54
REV002472,ORD0002580,4,Great product,2023-01-04 10:56:38
REV002473,ORD0001742,4,Not as expected,2023-05-30 21:24:14
REV002474,ORD0001408,5,,2023-10-13 05:45:43
REV002475,ORD0002708,5,,2024-01-27 15:05:45
REV002476,ORD0000888,1,,2023-10-28 20:09:09
REV002477,ORD0002930,4,Would buy again,2024-02-24 08:11:17
REV002478,ORD0002933,4,Not as expected,2023-06-08 23:16:24
REV002479,ORD0000058,5,Not as expected,2023-04-23 04:03:04
REV002480,ORD0000668,5,,2023-10-08 20:53:22
REV002481,ORD0001857,5,Fast delivery,2024-03-24 16:01:12
REV002482,ORD0001127,4,Exactly what I needed,2024-02-12 21:20:38
REV002483,ORD0002601,5,Poor quality,2024-04-02 11:24:54
REV002484,ORD0000754,5,Late delivery,2023-04-08 02:02:11
REV002485,ORD0001999,5,Not as expected,2023-06-08 23:41:45
REV002486,ORD0002712,5,Would buy again,2023-07-31 02:05:41
REV002487,ORD0002240,4,Great product,2023-09-10 06:28:28
REV002488,ORD0000313,4,Not as expected,2023-11-09 07:48:20
REV002489,ORD0000199,5,Fast delivery,2023-09-09 22:52:22
REV002490,ORD0000321,5,Would buy again,2024-07-05 10:38:13
REV002491,ORD0001599,5,,2024-10-31 18:04:21
REV002492,ORD0000856,5,,2024-10-17 04:18:43
REV002493,ORD0001906,5,Late delivery,2024-04-08 21:11:12
REV002494,ORD0002801,4,Fast delivery,2024-08-09 17:47:46
REV002495,ORD0000413,5,,2024-08-18 12:46:45
REV002496,ORD0002175,4,Great product,2023-10-10 16:40:01
REV002497,ORD0002024,3,Not as expected,2023-01-02 10:09:38
REV002498,ORD0001390,5,Would buy again,2023-06-14 13:09:20
REV002499,ORD0002954,4,Poor quality,2024-04-21 15:34:55
